产品1ID,产品2ID,关联度,产品1,产品2
ID52,ID82,0.0,榴莲蛋糕,无花果
ID52,ID24,0.0,榴莲蛋糕,摩天轮
ID52,ID22,0.0,榴莲蛋糕,海陵岛
ID52,ID47,0.0,榴莲蛋糕,高州仙人洞景区
ID52,ID44,0.0,榴莲蛋糕,湛江大桥
ID52,ID55,0.0,榴莲蛋糕,寿司
ID52,ID54,4.4,榴莲蛋糕,榴莲千层
ID52,ID6,0.0,榴莲蛋糕,文化广场
ID52,ID87,0.0,榴莲蛋糕,菠萝皮
ID52,ID36,0.0,榴莲蛋糕,湖光岩
ID52,ID32,0.0,榴莲蛋糕,三元塔
ID52,ID70,0.0,榴莲蛋糕,刺身
ID52,ID43,0.0,榴莲蛋糕,新湖公园
ID52,ID48,0.0,榴莲蛋糕,赤坎老街
ID52,ID1,0.0,榴莲蛋糕,海滩
ID52,ID15,0.0,榴莲蛋糕,东湖
ID52,ID38,0.0,榴莲蛋糕,野菠萝公园
ID52,ID21,0.0,榴莲蛋糕,玻璃桥
ID52,ID2,0.0,榴莲蛋糕,第一滩
ID52,ID5,0.0,榴莲蛋糕,沙滩
ID52,ID10,0.0,榴莲蛋糕,红树林
ID52,ID39,0.0,榴莲蛋糕,温德姆酒店
ID52,ID17,0.0,榴莲蛋糕,晏镜岭
ID52,ID60,0.0,榴莲蛋糕,蜂蜜芥末
ID52,ID62,3.07,榴莲蛋糕,泡芙
ID52,ID35,0.0,榴莲蛋糕,生蚝
ID52,ID50,0.0,榴莲蛋糕,小炒
ID52,ID30,0.0,榴莲蛋糕,十里军港
ID52,ID65,0.0,榴莲蛋糕,拉面
ID52,ID25,0.0,榴莲蛋糕,北洛湾
ID52,ID8,0.0,榴莲蛋糕,I
ID52,ID90,0.0,榴莲蛋糕,关东煮
ID52,ID69,0.0,榴莲蛋糕,凤梨
ID52,ID88,0.0,榴莲蛋糕,煲仔饭
ID52,ID81,0.0,榴莲蛋糕,无花果萨拉米披萨
ID52,ID73,0.0,榴莲蛋糕,炒牛河
ID52,ID74,0.0,榴莲蛋糕,牛肚
ID52,ID57,0.0,榴莲蛋糕,烧鸭饭
ID52,ID45,0.0,榴莲蛋糕,水东湾
ID52,ID28,0.0,榴莲蛋糕,露天矿生态公园
ID52,ID71,0.0,榴莲蛋糕,火腿
ID52,ID77,0.0,榴莲蛋糕,和牛盖饭
ID52,ID79,0.0,榴莲蛋糕,高钙大骨鸳鸯锅
ID52,ID64,0.0,榴莲蛋糕,薯条
ID52,ID16,0.0,榴莲蛋糕,饮料
ID52,ID86,0.0,榴莲蛋糕,菠萝包
ID52,ID67,0.0,榴莲蛋糕,蛋挞
ID52,ID34,0.0,榴莲蛋糕,雷州古城
ID52,ID83,0.0,榴莲蛋糕,粗薯
ID52,ID26,0.0,榴莲蛋糕,海滨公园
ID52,ID51,0.0,榴莲蛋糕,雅米乐园
ID52,ID75,0.0,榴莲蛋糕,黄油
ID52,ID29,0.0,榴莲蛋糕,露天矿
ID52,ID18,0.0,榴莲蛋糕,架海灯塔
ID52,ID14,0.0,榴莲蛋糕,红树林栈道
ID52,ID49,0.0,榴莲蛋糕,甜品
ID52,ID80,0.0,榴莲蛋糕,UNPOCO柏蔻
ID52,ID72,0.0,榴莲蛋糕,脆皮热狗卷
ID52,ID85,0.0,榴莲蛋糕,自助菜
ID52,ID61,0.0,榴莲蛋糕,米饭
ID52,ID66,0.0,榴莲蛋糕,牛肉
ID52,ID33,0.0,榴莲蛋糕,御水古温泉
ID52,ID3,0.0,榴莲蛋糕,中心广场
ID52,ID7,0.0,榴莲蛋糕,早茶
ID52,ID40,0.0,榴莲蛋糕,东南码头
ID52,ID37,0.0,榴莲蛋糕,玉湖
ID52,ID84,0.0,榴莲蛋糕,油条碎
ID52,ID19,0.0,榴莲蛋糕,天马山
ID52,ID12,0.0,榴莲蛋糕,甜点
ID52,ID58,0.0,榴莲蛋糕,蔬菜
ID68,ID42,4.02,炒乌冬,牛排
ID68,ID13,0.0,炒乌冬,荔枝
ID68,ID41,0.0,炒乌冬,望海楼
ID68,ID56,0.0,炒乌冬,叉烧饭
ID68,ID76,0.0,炒乌冬,酱汁
ID68,ID11,0.0,炒乌冬,面包
ID68,ID53,0.0,炒乌冬,奶油
ID68,ID89,0.0,炒乌冬,凉拌菜
ID68,ID46,0.0,炒乌冬,热狗
ID68,ID27,0.0,炒乌冬,大角湾
ID68,ID20,0.0,炒乌冬,博物馆
ID68,ID63,7.73,炒乌冬,肉松
ID68,ID4,5.9,炒乌冬,海鲜
ID68,ID23,0.0,炒乌冬,游乐场
ID68,ID82,0.0,炒乌冬,无花果
ID68,ID24,0.0,炒乌冬,摩天轮
ID68,ID22,0.0,炒乌冬,海陵岛
ID68,ID47,0.0,炒乌冬,高州仙人洞景区
ID68,ID44,0.0,炒乌冬,湛江大桥
ID68,ID55,6.35,炒乌冬,寿司
ID68,ID54,0.0,炒乌冬,榴莲千层
ID68,ID6,0.0,炒乌冬,文化广场
ID68,ID87,0.0,炒乌冬,菠萝皮
ID68,ID36,0.0,炒乌冬,湖光岩
ID68,ID32,0.0,炒乌冬,三元塔
ID68,ID70,0.0,炒乌冬,刺身
ID68,ID43,0.0,炒乌冬,新湖公园
ID68,ID48,0.0,炒乌冬,赤坎老街
ID68,ID1,0.0,炒乌冬,海滩
ID68,ID15,0.0,炒乌冬,东湖
ID68,ID38,0.0,炒乌冬,野菠萝公园
ID68,ID21,0.0,炒乌冬,玻璃桥
ID68,ID2,0.0,炒乌冬,第一滩
ID68,ID5,0.0,炒乌冬,沙滩
ID68,ID10,0.0,炒乌冬,红树林
ID68,ID39,0.0,炒乌冬,温德姆酒店
ID68,ID17,0.0,炒乌冬,晏镜岭
ID68,ID60,0.0,炒乌冬,蜂蜜芥末
ID68,ID62,0.0,炒乌冬,泡芙
ID68,ID35,0.0,炒乌冬,生蚝
ID68,ID50,0.0,炒乌冬,小炒
ID68,ID30,0.0,炒乌冬,十里军港
ID68,ID65,8.64,炒乌冬,拉面
ID68,ID25,0.0,炒乌冬,北洛湾
ID68,ID8,0.0,炒乌冬,I
ID68,ID90,0.0,炒乌冬,关东煮
ID68,ID69,9.32,炒乌冬,凤梨
ID68,ID88,0.0,炒乌冬,煲仔饭
ID68,ID81,0.0,炒乌冬,无花果萨拉米披萨
ID68,ID73,0.0,炒乌冬,炒牛河
ID68,ID74,0.0,炒乌冬,牛肚
ID68,ID57,0.0,炒乌冬,烧鸭饭
ID68,ID45,0.0,炒乌冬,水东湾
ID68,ID28,0.0,炒乌冬,露天矿生态公园
ID68,ID71,0.0,炒乌冬,火腿
ID68,ID77,10.64,炒乌冬,和牛盖饭
ID68,ID79,0.0,炒乌冬,高钙大骨鸳鸯锅
ID68,ID64,6.35,炒乌冬,薯条
ID68,ID16,0.0,炒乌冬,饮料
ID68,ID86,0.0,炒乌冬,菠萝包
ID68,ID67,0.0,炒乌冬,蛋挞
ID68,ID34,0.0,炒乌冬,雷州古城
ID68,ID83,0.0,炒乌冬,粗薯
ID68,ID26,0.0,炒乌冬,海滨公园
ID68,ID51,0.0,炒乌冬,雅米乐园
ID68,ID75,0.0,炒乌冬,黄油
ID68,ID29,0.0,炒乌冬,露天矿
ID68,ID18,0.0,炒乌冬,架海灯塔
ID68,ID14,0.0,炒乌冬,红树林栈道
ID68,ID52,0.0,炒乌冬,榴莲蛋糕
ID68,ID49,0.0,炒乌冬,甜品
ID68,ID80,0.0,炒乌冬,UNPOCO柏蔻
ID68,ID72,0.0,炒乌冬,脆皮热狗卷
ID68,ID85,0.0,炒乌冬,自助菜
ID68,ID61,0.0,炒乌冬,米饭
ID68,ID66,5.09,炒乌冬,牛肉
ID68,ID33,0.0,炒乌冬,御水古温泉
ID68,ID3,0.0,炒乌冬,中心广场
ID68,ID7,0.0,炒乌冬,早茶
ID68,ID40,0.0,炒乌冬,东南码头
ID68,ID37,0.0,炒乌冬,玉湖
ID68,ID84,0.0,炒乌冬,油条碎
ID68,ID19,0.0,炒乌冬,天马山
ID68,ID12,0.0,炒乌冬,甜点
ID68,ID58,8.64,炒乌冬,蔬菜
ID76,ID11,6.1,酱汁,面包
ID76,ID41,0.0,酱汁,望海楼
ID76,ID53,0.0,酱汁,奶油
ID76,ID89,0.0,酱汁,凉拌菜
ID76,ID46,0.0,酱汁,热狗
ID76,ID27,0.0,酱汁,大角湾
ID76,ID20,5.8,酱汁,博物馆
ID76,ID63,0.0,酱汁,肉松
ID76,ID4,3.1,酱汁,海鲜
ID76,ID23,0.0,酱汁,游乐场
ID76,ID82,10.42,酱汁,无花果
ID76,ID24,0.0,酱汁,摩天轮
ID76,ID22,0.0,酱汁,海陵岛
ID76,ID47,0.0,酱汁,高州仙人洞景区
ID76,ID44,0.0,酱汁,湛江大桥
ID76,ID55,0.0,酱汁,寿司
ID76,ID68,0.0,酱汁,炒乌冬
ID76,ID54,0.0,酱汁,榴莲千层
ID76,ID6,0.0,酱汁,文化广场
ID76,ID87,0.0,酱汁,菠萝皮
ID76,ID36,0.0,酱汁,湖光岩
ID76,ID32,0.0,酱汁,三元塔
ID76,ID70,0.0,酱汁,刺身
ID76,ID43,0.0,酱汁,新湖公园
ID76,ID48,0.0,酱汁,赤坎老街
ID76,ID1,3.76,酱汁,海滩
ID76,ID15,0.0,酱汁,东湖
ID76,ID38,0.0,酱汁,野菠萝公园
ID76,ID21,0.0,酱汁,玻璃桥
ID76,ID2,5.17,酱汁,第一滩
ID76,ID5,3.02,酱汁,沙滩
ID76,ID10,5.51,酱汁,红树林
ID76,ID39,5.89,酱汁,温德姆酒店
ID76,ID17,6.25,酱汁,晏镜岭
ID76,ID60,0.0,酱汁,蜂蜜芥末
ID76,ID62,0.0,酱汁,泡芙
ID76,ID35,0.0,酱汁,生蚝
ID76,ID50,0.0,酱汁,小炒
ID76,ID30,0.0,酱汁,十里军港
ID76,ID65,0.0,酱汁,拉面
ID76,ID25,0.0,酱汁,北洛湾
ID76,ID8,6.72,酱汁,I
ID76,ID90,0.0,酱汁,关东煮
ID76,ID69,0.0,酱汁,凤梨
ID76,ID88,0.0,酱汁,煲仔饭
ID76,ID81,10.42,酱汁,无花果萨拉米披萨
ID76,ID73,0.0,酱汁,炒牛河
ID76,ID74,7.25,酱汁,牛肚
ID76,ID57,0.0,酱汁,烧鸭饭
ID76,ID45,0.0,酱汁,水东湾
ID76,ID28,6.1,酱汁,露天矿生态公园
ID76,ID71,7.83,酱汁,火腿
ID76,ID77,0.0,酱汁,和牛盖饭
ID76,ID79,0.0,酱汁,高钙大骨鸳鸯锅
ID76,ID42,2.8,酱汁,牛排
ID76,ID64,5.13,酱汁,薯条
ID76,ID16,0.0,酱汁,饮料
ID76,ID86,0.0,酱汁,菠萝包
ID76,ID67,0.0,酱汁,蛋挞
ID76,ID34,0.0,酱汁,雷州古城
ID76,ID83,10.42,酱汁,粗薯
ID76,ID26,0.0,酱汁,海滨公园
ID76,ID51,0.0,酱汁,雅米乐园
ID76,ID75,0.0,酱汁,黄油
ID76,ID29,4.83,酱汁,露天矿
ID76,ID18,0.0,酱汁,架海灯塔
ID76,ID14,0.0,酱汁,红树林栈道
ID76,ID52,0.0,酱汁,榴莲蛋糕
ID76,ID49,0.0,酱汁,甜品
ID76,ID80,10.42,酱汁,UNPOCO柏蔻
ID76,ID72,0.0,酱汁,脆皮热狗卷
ID76,ID85,0.0,酱汁,自助菜
ID76,ID61,0.0,酱汁,米饭
ID76,ID66,0.0,酱汁,牛肉
ID76,ID33,7.25,酱汁,御水古温泉
ID76,ID3,0.0,酱汁,中心广场
ID76,ID13,0.0,酱汁,荔枝
ID76,ID7,0.0,酱汁,早茶
ID76,ID40,0.0,酱汁,东南码头
ID76,ID37,0.0,酱汁,玉湖
ID76,ID84,0.0,酱汁,油条碎
ID76,ID56,0.0,酱汁,叉烧饭
ID76,ID19,0.0,酱汁,天马山
ID76,ID12,0.0,酱汁,甜点
ID76,ID58,6.42,酱汁,蔬菜
ID53,ID89,0.0,奶油,凉拌菜
ID53,ID46,0.0,奶油,热狗
ID53,ID27,0.0,奶油,大角湾
ID53,ID20,0.0,奶油,博物馆
ID53,ID63,0.0,奶油,肉松
ID53,ID4,0.0,奶油,海鲜
ID53,ID23,0.0,奶油,游乐场
ID53,ID82,0.0,奶油,无花果
ID53,ID24,0.0,奶油,摩天轮
ID53,ID22,0.0,奶油,海陵岛
ID53,ID47,0.0,奶油,高州仙人洞景区
ID53,ID44,0.0,奶油,湛江大桥
ID53,ID55,0.0,奶油,寿司
ID53,ID68,0.0,奶油,炒乌冬
ID53,ID54,1.6,奶油,榴莲千层
ID53,ID6,0.0,奶油,文化广场
ID53,ID87,0.0,奶油,菠萝皮
ID53,ID36,0.0,奶油,湖光岩
ID53,ID32,0.0,奶油,三元塔
ID53,ID76,0.0,奶油,酱汁
ID53,ID70,0.0,奶油,刺身
ID53,ID43,0.0,奶油,新湖公园
ID53,ID48,0.0,奶油,赤坎老街
ID53,ID1,0.0,奶油,海滩
ID53,ID15,0.0,奶油,东湖
ID53,ID38,0.0,奶油,野菠萝公园
ID53,ID21,0.0,奶油,玻璃桥
ID53,ID2,0.0,奶油,第一滩
ID53,ID5,0.0,奶油,沙滩
ID53,ID10,0.0,奶油,红树林
ID53,ID39,0.0,奶油,温德姆酒店
ID53,ID17,0.0,奶油,晏镜岭
ID53,ID60,0.0,奶油,蜂蜜芥末
ID53,ID62,3.76,奶油,泡芙
ID53,ID35,0.0,奶油,生蚝
ID53,ID50,0.0,奶油,小炒
ID53,ID30,0.0,奶油,十里军港
ID53,ID65,0.0,奶油,拉面
ID53,ID25,0.0,奶油,北洛湾
ID53,ID8,0.0,奶油,I
ID53,ID90,0.0,奶油,关东煮
ID53,ID69,0.0,奶油,凤梨
ID53,ID88,0.0,奶油,煲仔饭
ID53,ID81,0.0,奶油,无花果萨拉米披萨
ID53,ID73,0.0,奶油,炒牛河
ID53,ID74,0.0,奶油,牛肚
ID53,ID57,0.0,奶油,烧鸭饭
ID53,ID45,0.0,奶油,水东湾
ID53,ID28,0.0,奶油,露天矿生态公园
ID53,ID71,0.0,奶油,火腿
ID53,ID77,0.0,奶油,和牛盖饭
ID53,ID79,0.0,奶油,高钙大骨鸳鸯锅
ID53,ID42,-1.61,奶油,牛排
ID53,ID64,0.0,奶油,薯条
ID53,ID16,0.0,奶油,饮料
ID53,ID86,0.0,奶油,菠萝包
ID53,ID67,1.06,奶油,蛋挞
ID53,ID34,0.0,奶油,雷州古城
ID53,ID83,0.0,奶油,粗薯
ID53,ID26,0.0,奶油,海滨公园
ID53,ID51,0.0,奶油,雅米乐园
ID53,ID75,0.0,奶油,黄油
ID53,ID29,0.0,奶油,露天矿
ID53,ID18,0.0,奶油,架海灯塔
ID53,ID14,0.0,奶油,红树林栈道
ID53,ID52,3.93,奶油,榴莲蛋糕
ID53,ID49,0.81,奶油,甜品
ID53,ID80,0.0,奶油,UNPOCO柏蔻
ID53,ID72,0.0,奶油,脆皮热狗卷
ID53,ID85,0.0,奶油,自助菜
ID53,ID61,0.0,奶油,米饭
ID53,ID66,0.0,奶油,牛肉
ID53,ID33,0.0,奶油,御水古温泉
ID53,ID3,0.0,奶油,中心广场
ID53,ID13,0.0,奶油,荔枝
ID53,ID7,0.0,奶油,早茶
ID53,ID40,0.0,奶油,东南码头
ID53,ID37,0.0,奶油,玉湖
ID53,ID41,0.0,奶油,望海楼
ID53,ID84,0.0,奶油,油条碎
ID53,ID56,0.0,奶油,叉烧饭
ID53,ID19,0.0,奶油,天马山
ID53,ID12,0.0,奶油,甜点
ID53,ID58,0.0,奶油,蔬菜
ID20,ID63,0.0,博物馆,肉松
ID20,ID4,2.87,博物馆,海鲜
ID20,ID23,3.44,博物馆,游乐场
ID20,ID82,0.0,博物馆,无花果
ID20,ID27,3.91,博物馆,大角湾
ID20,ID24,5.52,博物馆,摩天轮
ID20,ID22,4.51,博物馆,海陵岛
ID20,ID47,0.0,博物馆,高州仙人洞景区
ID20,ID44,0.0,博物馆,湛江大桥
ID20,ID55,0.0,博物馆,寿司
ID20,ID68,0.0,博物馆,炒乌冬
ID20,ID54,0.0,博物馆,榴莲千层
ID20,ID53,0.0,博物馆,奶油
ID20,ID6,0.0,博物馆,文化广场
ID20,ID87,0.0,博物馆,菠萝皮
ID20,ID36,5.2,博物馆,湖光岩
ID20,ID32,0.0,博物馆,三元塔
ID20,ID76,5.8,博物馆,酱汁
ID20,ID70,4.61,博物馆,刺身
ID20,ID43,6.03,博物馆,新湖公园
ID20,ID48,0.0,博物馆,赤坎老街
ID20,ID1,3.27,博物馆,海滩
ID20,ID15,4.8,博物馆,东湖
ID20,ID38,0.0,博物馆,野菠萝公园
ID20,ID46,0.0,博物馆,热狗
ID20,ID21,3.7,博物馆,玻璃桥
ID20,ID2,2.95,博物馆,第一滩
ID20,ID5,3.21,博物馆,沙滩
ID20,ID10,4.29,博物馆,红树林
ID20,ID39,4.67,博物馆,温德姆酒店
ID20,ID17,4.44,博物馆,晏镜岭
ID20,ID60,0.0,博物馆,蜂蜜芥末
ID20,ID62,0.0,博物馆,泡芙
ID20,ID35,2.36,博物馆,生蚝
ID20,ID50,0.0,博物馆,小炒
ID20,ID30,0.0,博物馆,十里军港
ID20,ID65,3.61,博物馆,拉面
ID20,ID25,6.03,博物馆,北洛湾
ID20,ID8,5.49,博物馆,I
ID20,ID90,0.0,博物馆,关东煮
ID20,ID69,0.0,博物馆,凤梨
ID20,ID88,0.0,博物馆,煲仔饭
ID20,ID81,0.0,博物馆,无花果萨拉米披萨
ID20,ID73,5.61,博物馆,炒牛河
ID20,ID74,4.44,博物馆,牛肚
ID20,ID57,0.0,博物馆,烧鸭饭
ID20,ID45,5.29,博物馆,水东湾
ID20,ID89,0.0,博物馆,凉拌菜
ID20,ID28,5.87,博物馆,露天矿生态公园
ID20,ID71,0.0,博物馆,火腿
ID20,ID77,0.0,博物馆,和牛盖饭
ID20,ID79,0.0,博物馆,高钙大骨鸳鸯锅
ID20,ID42,0.0,博物馆,牛排
ID20,ID64,0.0,博物馆,薯条
ID20,ID16,0.97,博物馆,饮料
ID20,ID86,0.0,博物馆,菠萝包
ID20,ID67,0.0,博物馆,蛋挞
ID20,ID34,0.0,博物馆,雷州古城
ID20,ID83,0.0,博物馆,粗薯
ID20,ID26,3.44,博物馆,海滨公园
ID20,ID51,0.0,博物馆,雅米乐园
ID20,ID75,0.0,博物馆,黄油
ID20,ID29,5.35,博物馆,露天矿
ID20,ID18,0.0,博物馆,架海灯塔
ID20,ID14,5.8,博物馆,红树林栈道
ID20,ID52,0.0,博物馆,榴莲蛋糕
ID20,ID49,2.4,博物馆,甜品
ID20,ID80,0.0,博物馆,UNPOCO柏蔻
ID20,ID72,0.0,博物馆,脆皮热狗卷
ID20,ID85,0.0,博物馆,自助菜
ID20,ID61,0.0,博物馆,米饭
ID20,ID66,0.0,博物馆,牛肉
ID20,ID33,5.03,博物馆,御水古温泉
ID20,ID3,4.8,博物馆,中心广场
ID20,ID13,4.98,博物馆,荔枝
ID20,ID7,3.03,博物馆,早茶
ID20,ID40,0.0,博物馆,东南码头
ID20,ID37,2.97,博物馆,玉湖
ID20,ID41,0.0,博物馆,望海楼
ID20,ID84,0.0,博物馆,油条碎
ID20,ID56,0.0,博物馆,叉烧饭
ID20,ID19,0.0,博物馆,天马山
ID20,ID12,0.0,博物馆,甜点
ID20,ID58,3.61,博物馆,蔬菜
ID4,ID23,3.32,海鲜,游乐场
ID4,ID82,0.0,海鲜,无花果
ID4,ID27,4.2,海鲜,大角湾
ID4,ID24,1.82,海鲜,摩天轮
ID4,ID22,4.65,海鲜,海陵岛
ID4,ID47,0.0,海鲜,高州仙人洞景区
ID4,ID44,0.0,海鲜,湛江大桥
ID4,ID55,0.62,海鲜,寿司
ID4,ID68,5.9,海鲜,炒乌冬
ID4,ID54,0.0,海鲜,榴莲千层
ID4,ID53,0.0,海鲜,奶油
ID4,ID6,0.0,海鲜,文化广场
ID4,ID87,0.0,海鲜,菠萝皮
ID4,ID36,3.49,海鲜,湖光岩
ID4,ID32,5.9,海鲜,三元塔
ID4,ID76,3.1,海鲜,酱汁
ID4,ID70,2.9,海鲜,刺身
ID4,ID43,0.0,海鲜,新湖公园
ID4,ID48,5.49,海鲜,赤坎老街
ID4,ID1,4.29,海鲜,海滩
ID4,ID15,0.0,海鲜,东湖
ID4,ID38,3.58,海鲜,野菠萝公园
ID4,ID46,3.1,海鲜,热狗
ID4,ID21,0.0,海鲜,玻璃桥
ID4,ID2,4.51,海鲜,第一滩
ID4,ID5,4.2,海鲜,沙滩
ID4,ID10,3.58,海鲜,红树林
ID4,ID39,4.84,海鲜,温德姆酒店
ID4,ID17,4.9,海鲜,晏镜岭
ID4,ID60,0.0,海鲜,蜂蜜芥末
ID4,ID62,0.0,海鲜,泡芙
ID4,ID35,4.36,海鲜,生蚝
ID4,ID50,0.0,海鲜,小炒
ID4,ID30,0.0,海鲜,十里军港
ID4,ID65,2.9,海鲜,拉面
ID4,ID25,0.0,海鲜,北洛湾
ID4,ID8,3.79,海鲜,I
ID4,ID90,0.0,海鲜,关东煮
ID4,ID69,4.58,海鲜,凤梨
ID4,ID88,0.0,海鲜,煲仔饭
ID4,ID81,0.0,海鲜,无花果萨拉米披萨
ID4,ID73,3.9,海鲜,炒牛河
ID4,ID74,0.0,海鲜,牛肚
ID4,ID57,0.0,海鲜,烧鸭饭
ID4,ID45,3.58,海鲜,水东湾
ID4,ID89,5.17,海鲜,凉拌菜
ID4,ID28,1.58,海鲜,露天矿生态公园
ID4,ID63,2.0,海鲜,肉松
ID4,ID71,0.0,海鲜,火腿
ID4,ID77,4.9,海鲜,和牛盖饭
ID4,ID79,0.0,海鲜,高钙大骨鸳鸯锅
ID4,ID42,2.09,海鲜,牛排
ID4,ID64,2.94,海鲜,薯条
ID4,ID16,1.58,海鲜,饮料
ID4,ID86,0.0,海鲜,菠萝包
ID4,ID67,0.95,海鲜,蛋挞
ID4,ID34,0.0,海鲜,雷州古城
ID4,ID83,0.0,海鲜,粗薯
ID4,ID26,3.32,海鲜,海滨公园
ID4,ID51,0.0,海鲜,雅米乐园
ID4,ID75,0.0,海鲜,黄油
ID4,ID29,1.32,海鲜,露天矿
ID4,ID18,4.9,海鲜,架海灯塔
ID4,ID14,0.0,海鲜,红树林栈道
ID4,ID52,0.0,海鲜,榴莲蛋糕
ID4,ID49,3.02,海鲜,甜品
ID4,ID80,0.0,海鲜,UNPOCO柏蔻
ID4,ID72,0.0,海鲜,脆皮热狗卷
ID4,ID20,2.87,海鲜,博物馆
ID4,ID85,3.1,海鲜,自助菜
ID4,ID61,-0.1,海鲜,米饭
ID4,ID66,1.67,海鲜,牛肉
ID4,ID33,4.54,海鲜,御水古温泉
ID4,ID3,4.68,海鲜,中心广场
ID4,ID13,3.53,海鲜,荔枝
ID4,ID7,4.13,海鲜,早茶
ID4,ID40,4.9,海鲜,东南码头
ID4,ID37,0.0,海鲜,玉湖
ID4,ID41,0.0,海鲜,望海楼
ID4,ID84,0.0,海鲜,油条碎
ID4,ID56,0.0,海鲜,叉烧饭
ID4,ID19,0.0,海鲜,天马山
ID4,ID12,4.03,海鲜,甜点
ID4,ID58,3.9,海鲜,蔬菜
ID22,ID47,0.0,海陵岛,高州仙人洞景区
ID22,ID44,0.0,海陵岛,湛江大桥
ID22,ID55,0.0,海陵岛,寿司
ID22,ID68,0.0,海陵岛,炒乌冬
ID22,ID54,0.0,海陵岛,榴莲千层
ID22,ID53,0.0,海陵岛,奶油
ID22,ID6,0.0,海陵岛,文化广场
ID22,ID87,0.0,海陵岛,菠萝皮
ID22,ID36,3.8,海陵岛,湖光岩
ID22,ID32,0.0,海陵岛,三元塔
ID22,ID76,0.0,海陵岛,酱汁
ID22,ID70,4.8,海陵岛,刺身
ID22,ID43,0.0,海陵岛,新湖公园
ID22,ID48,0.0,海陵岛,赤坎老街
ID22,ID1,5.23,海陵岛,海滩
ID22,ID15,0.0,海陵岛,东湖
ID22,ID38,0.0,海陵岛,野菠萝公园
ID22,ID46,0.0,海陵岛,热狗
ID22,ID21,0.0,海陵岛,玻璃桥
ID22,ID2,3.14,海陵岛,第一滩
ID22,ID5,4.98,海陵岛,沙滩
ID22,ID10,5.21,海陵岛,红树林
ID22,ID39,4.86,海陵岛,温德姆酒店
ID22,ID4,4.65,海陵岛,海鲜
ID22,ID17,4.63,海陵岛,晏镜岭
ID22,ID60,0.0,海陵岛,蜂蜜芥末
ID22,ID62,0.0,海陵岛,泡芙
ID22,ID35,3.55,海陵岛,生蚝
ID22,ID50,0.0,海陵岛,小炒
ID22,ID30,0.0,海陵岛,十里军港
ID22,ID65,0.0,海陵岛,拉面
ID22,ID25,7.21,海陵岛,北洛湾
ID22,ID8,0.0,海陵岛,I
ID22,ID90,0.0,海陵岛,关东煮
ID22,ID69,0.0,海陵岛,凤梨
ID22,ID88,0.0,海陵岛,煲仔饭
ID22,ID81,0.0,海陵岛,无花果萨拉米披萨
ID22,ID73,5.8,海陵岛,炒牛河
ID22,ID74,0.0,海陵岛,牛肚
ID22,ID57,0.0,海陵岛,烧鸭饭
ID22,ID45,3.89,海陵岛,水东湾
ID22,ID89,0.0,海陵岛,凉拌菜
ID22,ID28,3.48,海陵岛,露天矿生态公园
ID22,ID63,0.0,海陵岛,肉松
ID22,ID71,0.0,海陵岛,火腿
ID22,ID77,0.0,海陵岛,和牛盖饭
ID22,ID79,0.0,海陵岛,高钙大骨鸳鸯锅
ID22,ID42,0.18,海陵岛,牛排
ID22,ID64,0.0,海陵岛,薯条
ID22,ID16,2.15,海陵岛,饮料
ID22,ID86,0.0,海陵岛,菠萝包
ID22,ID67,0.0,海陵岛,蛋挞
ID22,ID34,0.0,海陵岛,雷州古城
ID22,ID83,0.0,海陵岛,粗薯
ID22,ID26,0.0,海陵岛,海滨公园
ID22,ID51,0.0,海陵岛,雅米乐园
ID22,ID75,0.0,海陵岛,黄油
ID22,ID29,2.21,海陵岛,露天矿
ID22,ID18,0.0,海陵岛,架海灯塔
ID22,ID14,0.0,海陵岛,红树林栈道
ID22,ID52,0.0,海陵岛,榴莲蛋糕
ID22,ID49,3.59,海陵岛,甜品
ID22,ID80,0.0,海陵岛,UNPOCO柏蔻
ID22,ID72,0.0,海陵岛,脆皮热狗卷
ID22,ID20,4.51,海陵岛,博物馆
ID22,ID24,0.0,海陵岛,摩天轮
ID22,ID23,0.0,海陵岛,游乐场
ID22,ID85,0.0,海陵岛,自助菜
ID22,ID27,7.1,海陵岛,大角湾
ID22,ID61,0.0,海陵岛,米饭
ID22,ID66,1.24,海陵岛,牛肉
ID22,ID33,4.63,海陵岛,御水古温泉
ID22,ID3,4.99,海陵岛,中心广场
ID22,ID13,2.84,海陵岛,荔枝
ID22,ID7,4.21,海陵岛,早茶
ID22,ID40,0.0,海陵岛,东南码头
ID22,ID82,0.0,海陵岛,无花果
ID22,ID37,3.15,海陵岛,玉湖
ID22,ID41,0.0,海陵岛,望海楼
ID22,ID84,0.0,海陵岛,油条碎
ID22,ID56,0.0,海陵岛,叉烧饭
ID22,ID19,0.0,海陵岛,天马山
ID22,ID12,4.34,海陵岛,甜点
ID22,ID58,0.0,海陵岛,蔬菜
ID47,ID44,0.0,高州仙人洞景区,湛江大桥
ID47,ID55,0.0,高州仙人洞景区,寿司
ID47,ID68,0.0,高州仙人洞景区,炒乌冬
ID47,ID54,0.0,高州仙人洞景区,榴莲千层
ID47,ID53,0.0,高州仙人洞景区,奶油
ID47,ID6,0.0,高州仙人洞景区,文化广场
ID47,ID87,0.0,高州仙人洞景区,菠萝皮
ID47,ID36,0.0,高州仙人洞景区,湖光岩
ID47,ID32,0.0,高州仙人洞景区,三元塔
